id,num commits,branch files,avg branch files pc,commit files,avg commit files pc,branch locs added, branch locs removed,branch locs total,avg branch locs total pc,commit locs added, commit locs removed,commit locs total,avg commit locs total pc,branch hunks,avg branch hunks pc,commit hunks,avg commit hunks pc,num unique authors,num unique committers,commit start time,commit end time,commit time window,author start time, author end time,author time window
610543c8395f89648c026eec27215e000462a66d...2ba9c7cb56cf463f20a364bdbe9f4075eafffa94,1,1,1.0,1,1.0,6,0,6,6.0,6,0,6,6.0,1,1.0,1,1.0,1,1,2013-06-03 16:28:39,2013-06-03 16:28:39,0.0,2013-06-03 16:28:39,2013-06-03 16:28:39,0.0
a99229e9bc5dbdc8418d4b55f2a8609dc6779adf...080b1dbb560188accc022879a3a9ede2f13c0a76,2,1,0.5,1,0.5,50,42,92,46.0,50,42,92,46.0,3,1.5,4,2.0,1,1,2013-03-26 17:14:02,2013-03-28 10:00:30,40.7744444444,2013-03-26 17:14:02,2013-03-28 10:00:30,40.7744444444
2ba9c7cb56cf463f20a364bdbe9f4075eafffa94...a793605e9a1b3ae843af5c8c34864acd7baab48d,1,1,1.0,1,1.0,1,1,2,2.0,1,1,2,2.0,1,1.0,1,1.0,1,1,2013-06-27 09:24:04,2013-06-27 09:24:04,0.0,2013-06-27 09:24:04,2013-06-27 09:24:04,0.0
080b1dbb560188accc022879a3a9ede2f13c0a76...082d543d8fa564d7f5a917cda83ba3a461b46cfa,1,1,1.0,1,1.0,1,1,2,2.0,1,1,2,2.0,1,1.0,1,1.0,1,1,2013-04-10 04:55:50,2013-04-10 04:55:50,0.0,2013-04-10 04:55:50,2013-04-10 04:55:50,0.0
c033daf3379ddac46d232abe9bc886e269a93dda...b408fbdfaa418e50f086ebd07707bfc2af6737e7,1,1,1.0,1,1.0,0,6,6,6.0,0,6,6,6.0,1,1.0,1,1.0,1,1,2013-07-01 18:27:16,2013-07-01 18:27:16,0.0,2013-07-01 18:27:16,2013-07-01 18:27:16,0.0
ab090aeced919438c981b7fd97b84c7394c703a0...8e11d72f40a3ca9b39d23066393e6c4f485b1543,1,1,1.0,1,1.0,1,1,2,2.0,1,1,2,2.0,1,1.0,1,1.0,1,1,2013-05-08 10:22:35,2013-05-08 10:22:35,0.0,2013-05-08 10:22:35,2013-05-08 10:22:35,0.0
b408fbdfaa418e50f086ebd07707bfc2af6737e7...6cde43b0569e8198a8313641f80f3c3857e2fe4d,1,1,1.0,1,1.0,1,1,2,2.0,1,1,2,2.0,1,1.0,1,1.0,1,1,2013-07-26 14:34:43,2013-07-26 14:34:43,0.0,2013-07-26 14:34:43,2013-07-26 14:34:43,0.0
54eb33b6196a17c02cb8b51d4a4b649191a537f7...714194aadf8ce3fe01adad08744416ffcb472f0a,1,1,1.0,1,1.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1,1,2013-07-31 14:46:29,2013-07-31 14:46:29,0.0,2013-07-31 14:46:29,2013-07-31 14:46:29,0.0
2b8a4bce1cd7ae02611fcb35ea98bea1c134a44e...3662f9bfa2754e44f165124ef34e59113a38a899,1,1,1.0,1,1.0,1,1,2,2.0,1,1,2,2.0,1,1.0,1,1.0,1,1,2013-08-11 02:39:59,2013-08-11 02:39:59,0.0,2013-08-11 02:39:59,2013-08-11 02:39:59,0.0
c4f511bacfaffe2f1ec62932deaaa6f6143ef2fb...2801ed37eefa5be6c9c29246032831fd26cc23d0,1,1,1.0,1,1.0,2,2,4,4.0,2,2,4,4.0,2,2.0,2,2.0,1,1,2014-01-25 20:14:12,2014-01-25 20:14:12,0.0,2014-01-25 20:14:12,2014-01-25 20:14:12,0.0
d505df4e4ed20f91b589893cba306fe693ab17d3...be1aaf18b1660affbb2d97b128900118d4ab5503,1,1,1.0,1,1.0,1,1,2,2.0,1,1,2,2.0,1,1.0,1,1.0,1,1,2014-06-25 08:12:34,2014-06-25 08:12:34,0.0,2014-06-25 08:12:34,2014-06-25 08:12:34,0.0
a57e83f0b79d474caeb12e6f517d0cf5c9f95655...d33aad069b1cfbf43208c3ccf71d02b8dc3a2018,1,1,1.0,1,1.0,1,1,2,2.0,1,1,2,2.0,1,1.0,1,1.0,1,1,2014-08-18 13:10:41,2014-08-18 13:10:41,0.0,2014-08-18 13:10:41,2014-08-18 13:10:41,0.0
9be1713880e231cb021beb7844e430e3955fd07d...e36939744ac351dd4643d3b7360213bcce34275f,1,1,1.0,1,1.0,1,1,2,2.0,1,1,2,2.0,1,1.0,1,1.0,1,1,2014-08-19 19:46:05,2014-08-19 19:46:05,0.0,2014-08-19 19:46:05,2014-08-19 19:46:05,0.0
9d4cc1072be5a8eed55f0889445cddd0555cb378...d3838d1aaabf0da32fb70594ee3cafae9925208f,1,1,1.0,1,1.0,2,2,4,4.0,2,2,4,4.0,2,2.0,2,2.0,1,1,2014-09-30 18:45:09,2014-09-30 18:45:09,0.0,2014-09-30 18:45:09,2014-09-30 18:45:09,0.0
6c8a8d4974b4a4298167bd2ce104a271d4413a4e...bc9968b1641684307a415e54667f216a30803207,1,1,1.0,1,1.0,1,2,3,3.0,1,2,3,3.0,1,1.0,1,1.0,1,1,2014-09-30 23:09:40,2014-09-30 23:09:40,0.0,2014-09-30 23:09:40,2014-09-30 23:09:40,0.0
e2d1eb90bf12a1be02079d74545453164d7e7ec4...1dc53d67e3bc98a093c7992aee0e6cf0ecf22350,1,1,1.0,1,1.0,1,1,2,2.0,1,1,2,2.0,1,1.0,1,1.0,1,1,2015-01-16 04:22:53,2015-01-16 04:22:53,0.0,2015-01-16 04:22:53,2015-01-16 04:22:53,0.0
c3d214ab6c3f2c87858d5d9585a06426511d4d71...822ef33f795ceab48ffc97c8363cccd70e912ee3,1,1,1.0,1,1.0,1,1,2,2.0,1,1,2,2.0,1,1.0,1,1.0,1,1,2015-03-10 14:07:54,2015-03-10 14:07:54,0.0,2015-03-10 14:07:54,2015-03-10 14:07:54,0.0
