id,num commits,branch files,avg branch files pc,commit files,avg commit files pc,branch locs added, branch locs removed,branch locs total,avg branch locs total pc,commit locs added, commit locs removed,commit locs total,avg commit locs total pc,branch hunks,avg branch hunks pc,commit hunks,avg commit hunks pc,num unique authors,num unique committers,commit start time,commit end time,commit time window,author start time, author end time,author time window
ba8938d444b9a49bdfb27213826ba108145c2e50...96ea3d615ef1511bc9ebe45cd34dda2d5af87559,7,24,3.42857142857,24,3.42857142857,222,128,350,50.0,232,138,370,52.8571428571,37,5.28571428571,46,6.57142857143,1,1,2010-03-23 16:12:16,2010-03-23 20:37:40,4.42333333333,2010-03-23 16:12:16,2010-03-23 20:37:40,4.42333333333
ba8938d444b9a49bdfb27213826ba108145c2e50...656fe92178fda539d91fe31965b28bccff484778,3,3,1.0,3,1.0,44,16,60,20.0,49,21,70,23.3333333333,13,4.33333333333,16,5.33333333333,1,1,2010-03-22 22:50:17,2010-03-23 00:11:37,1.35555555556,2010-03-22 22:50:17,2010-03-23 00:11:37,1.35555555556
96ea3d615ef1511bc9ebe45cd34dda2d5af87559...dab1d7467789c7092366f8231dceee0dc20d2553,5,4,0.8,4,0.8,44,19,63,12.6,45,20,65,13.0,14,2.8,15,3.0,1,1,2010-03-24 19:18:11,2010-03-25 21:30:13,26.2005555556,2010-03-24 19:18:11,2010-03-25 21:30:13,26.2005555556
656fe92178fda539d91fe31965b28bccff484778...cecd1d87350d0a5c07e2590cedbbda78ad7ae85f,21,32,1.52380952381,32,1.52380952381,451,190,641,30.5238095238,490,229,719,34.2380952381,80,3.80952380952,117,5.57142857143,2,1,2010-06-20 05:29:47,2010-06-20 05:29:49,0.000555555555556,2010-03-23 16:12:16,2010-06-14 19:03:13,1994.84916667
d6f03aa0df4f734f6f09bf82effa5b7fcd8487fc...c90d609c0d10a8792b0b31e226592fd707f45570,5,6,1.2,9,1.8,50,16,66,13.2,66,32,98,19.6,16,3.2,17,3.4,2,1,2010-03-31 18:36:24,2010-06-15 03:08:28,1808.53444444,2010-03-31 18:36:24,2010-06-15 03:08:28,1808.53444444
6a0942c9d5bbcc7eb6b953b8d7191b7bbd1e669f...97cbd76695a69a973760560689d90d98e550ad7b,35,15,0.428571428571,15,0.428571428571,406,252,658,18.8,434,280,714,20.4,195,5.57142857143,231,6.6,5,3,2010-07-20 02:12:40,2010-09-02 20:15:54,1074.05388889,2010-04-08 01:06:46,2010-09-02 20:15:54,3547.15222222
6a0942c9d5bbcc7eb6b953b8d7191b7bbd1e669f...a2bd8a53f3a750606abea9bbb6ee2302437d42f3,1,2,2.0,2,2.0,14,6,20,20.0,14,6,20,20.0,7,7.0,7,7.0,1,1,2010-06-21 18:18:06,2010-06-21 18:18:06,0.0,2010-06-21 17:50:02,2010-06-21 17:50:02,0.0
97cbd76695a69a973760560689d90d98e550ad7b...116f3b7c72004f3173a7d92457154a1fdb2180e1,1,1,1.0,1,1.0,2,2,4,4.0,2,2,4,4.0,2,2.0,2,2.0,1,1,2010-09-07 12:53:06,2010-09-07 12:53:06,0.0,2010-09-07 12:53:06,2010-09-07 12:53:06,0.0
97cbd76695a69a973760560689d90d98e550ad7b...a44ec402771f6d622506f39073d0be260400dd21,7,13,1.85714285714,13,1.85714285714,208,157,365,52.1428571429,315,264,579,82.7142857143,84,12.0,102,14.5714285714,2,2,2010-09-03 02:06:40,2010-09-08 16:00:29,133.896944444,2010-09-03 02:06:40,2010-09-08 16:00:29,133.896944444
8c41325a081f4009aa94748b9b6045e50a78422e...7be11207b9267592a639eb739dc8d719c7de56a1,1,2,2.0,2,2.0,9,2,11,11.0,9,2,11,11.0,9,9.0,9,9.0,1,1,2010-09-28 00:59:42,2010-09-28 00:59:42,0.0,2010-09-28 00:59:42,2010-09-28 00:59:42,0.0
116f3b7c72004f3173a7d92457154a1fdb2180e1...1ed405176bfac58f35c3027006e152a4725fd63b,5,15,3.0,15,3.0,62,11,73,14.6,64,13,77,15.4,36,7.2,38,7.6,1,1,2010-09-08 17:54:33,2010-09-09 14:34:21,20.6633333333,2010-09-08 17:54:33,2010-09-09 14:34:21,20.6633333333
ca3b18ca5350c62444cb54233f08521ea47abbe3...ad950c8c5992937640a1e1aca8d63bb476b001f6,1,1,1.0,1,1.0,10,6,16,16.0,10,6,16,16.0,8,8.0,8,8.0,1,1,2010-09-09 19:33:06,2010-09-09 19:33:06,0.0,2010-09-09 19:33:06,2010-09-09 19:33:06,0.0
7be11207b9267592a639eb739dc8d719c7de56a1...34bf1a2a7d688d9861350fd7836eb98268db821e,1,1,1.0,1,1.0,1,0,1,1.0,1,0,1,1.0,1,1.0,1,1.0,1,1,2010-11-27 22:15:33,2010-11-27 22:15:33,0.0,2010-11-27 22:15:33,2010-11-27 22:15:33,0.0
7be11207b9267592a639eb739dc8d719c7de56a1...cb811c04b035eb2d652b0831e20ea1d3a4d9c448,13,17,1.30769230769,17,1.30769230769,220,99,319,24.5384615385,222,101,323,24.8461538462,70,5.38461538462,72,5.53846153846,2,1,2010-09-28 14:55:48,2010-09-29 13:46:25,22.8436111111,2010-09-28 14:55:48,2010-09-29 13:46:25,22.8436111111
1ed405176bfac58f35c3027006e152a4725fd63b...fc5b69fc706a6025e5084d4b86adb3b97840c84f,3,3,1.0,3,1.0,10,2,12,4.0,10,2,12,4.0,4,1.33333333333,4,1.33333333333,1,1,2010-09-13 22:02:33,2010-09-17 17:18:39,91.2683333333,2010-09-13 22:02:33,2010-09-17 17:18:39,91.2683333333
194c93eca2c3cfccbf74236587537d9892d88b1d...192bab8ed6e8ad2b4c5de0c4660c80b6ecddfd33,13,6,0.461538461538,6,0.461538461538,121,86,207,15.9230769231,146,111,257,19.7692307692,67,5.15384615385,91,7.0,1,1,2010-09-09 19:42:38,2010-09-17 18:30:30,190.797777778,2010-09-09 19:42:38,2010-09-17 18:30:30,190.797777778
bc05cb9d80b63d8a324a3773a39ac1baa181c4d2...974637d639a06a050e11d87677d1c1c80bed709d,15,18,1.2,19,1.26666666667,2048,572,2620,174.666666667,2196,720,2916,194.4,144,9.6,187,12.4666666667,2,2,2010-12-09 18:07:44,2010-12-11 01:41:39,31.5652777778,2010-12-09 18:07:44,2010-12-11 01:41:39,31.5652777778
cb811c04b035eb2d652b0831e20ea1d3a4d9c448...57c046f91cbc3caf174ecc993fe883c027340901,2,3,1.5,3,1.5,10,7,17,8.5,10,7,17,8.5,6,3.0,6,3.0,2,1,2010-09-30 18:24:59,2010-09-30 22:40:30,4.25861111111,2010-09-30 18:24:59,2010-09-30 22:40:30,4.25861111111
cb811c04b035eb2d652b0831e20ea1d3a4d9c448...60744e8abd918a748cb32223bbb7ae6834727b3b,1,1,1.0,1,1.0,2,0,2,2.0,2,0,2,2.0,2,2.0,2,2.0,1,1,2010-09-30 17:46:36,2010-09-30 17:46:36,0.0,2010-09-30 17:46:36,2010-09-30 17:46:36,0.0
51d258074cf4cbb6e8c57361c421494220a65cb1...8691a826c0110639480b3eae9e21db05d72bf305,3,4,1.33333333333,4,1.33333333333,19,19,38,12.6666666667,19,19,38,12.6666666667,14,4.66666666667,14,4.66666666667,1,1,2010-09-17 18:41:28,2010-09-17 18:58:50,0.289444444444,2010-09-17 18:41:28,2010-09-17 18:58:50,0.289444444444
4fae75d575b20d887e4a273c7991c55f8821a62c...c9c9057c4d4097767ca181bdb4bb27d6fd2d8fbd,3,3,1.0,3,1.0,64,24,88,29.3333333333,66,26,92,30.6666666667,11,3.66666666667,13,4.33333333333,1,1,2010-12-12 19:37:00,2010-12-13 02:01:47,6.41305555556,2010-12-12 19:37:00,2010-12-13 02:01:47,6.41305555556
57c046f91cbc3caf174ecc993fe883c027340901...543db64412b37b5fa1f3d7fea19f62d6db993fb0,7,7,1.0,7,1.0,342,166,508,72.5714285714,407,231,638,91.1428571429,105,15.0,158,22.5714285714,1,1,2010-10-05 18:23:10,2010-10-09 01:29:41,79.1086111111,2010-10-05 18:23:10,2010-10-09 01:29:41,79.1086111111
57c046f91cbc3caf174ecc993fe883c027340901...a2aefbf3b198620ae45d2451d21cc5bf96258a7d,1,1,1.0,1,1.0,1,1,2,2.0,1,1,2,2.0,1,1.0,1,1.0,1,1,2010-10-05 14:32:57,2010-10-05 14:32:57,0.0,2010-10-05 14:32:57,2010-10-05 14:32:57,0.0
